_id,forId,rendimiento,costo,emplatado,autor,revisor,nota1,nota2,nota3,nota4,nota5,nota6,nota7,nota8,nota9,nota10,actualizacion,proces1,proces2,proces3,proces4,proces5,proces6,proces7,proces8,proces9,proces10,proces11,proces12,proces13,proces14,proces15,proces16,proces17,proces18,proces19,proces20,item1_Id,item1_Cuantity_Units,item2_Id,item2_Cuantity_Units,item3_Id,item3_Cuantity_Units,item4_Id,item4_Cuantity_Units,item5_Id,item5_Cuantity_Units,item6_Id,item6_Cuantity_Units,item7_Id,item7_Cuantity_Units,item8_Id,item8_Cuantity_Units,item9_Id,item9_Cuantity_Units,item10_Id,item10_Cuantity_Units,item11_Id,item11_Cuantity_Units,item12_Id,item12_Cuantity_Units,item13_Id,item13_Cuantity_Units,item14_Id,item14_Cuantity_Units,item15_Id,item15_Cuantity_Units,item16_Id,item16_Cuantity_Units,item17_Id,item17_Cuantity_Units,item18_Id,item18_Cuantity_Units,item19_Id,item19_Cuantity_Units,item20_Id,item20_Cuantity_Units,item21_Id,item21_Cuantity_Units,item22_Id,item22_Cuantity_Units,item23_Id,item23_Cuantity_Units,item24_Id,item24_Cuantity_Units,item25_Id,item25_Cuantity_Units,item26_Id,item26_Cuantity_Units,item27_Id,item27_Cuantity_Units,item28_Id,item28_Cuantity_Units,item29_Id,item29_Cuantity_Units,item30_Id,item30_Cuantity_Units,producto_interno1_Id,producto_interno1_Cuantity_Units,producto_interno2_Id,producto_interno2_Cuantity_Units,producto_interno3_Id,producto_interno3_Cuantity_Units,producto_interno4_Id,producto_interno4_Cuantity_Units,producto_interno5_Id,producto_interno5_Cuantity_Units,producto_interno6_Id,producto_interno6_Cuantity_Units,producto_interno7_Id,producto_interno7_Cuantity_Units,producto_interno8_Id,producto_interno8_Cuantity_Units,producto_interno9_Id,producto_interno9_Cuantity_Units,producto_interno10_Id,producto_interno10_Cuantity_Units,producto_interno11_Id,producto_interno11_Cuantity_Units,producto_interno12_Id,producto_interno12_Cuantity_Units,producto_interno13_Id,producto_interno13_Cuantity_Units,producto_interno14_Id,producto_interno14_Cuantity_Units,producto_interno15_Id,producto_interno15_Cuantity_Units,producto_interno16_Id,producto_interno16_Cuantity_Units,producto_interno17_Id,producto_interno17_Cuantity_Units,producto_interno18_Id,producto_interno18_Cuantity_Units,producto_interno19_Id,producto_interno19_Cuantity_Units,producto_interno20_Id,producto_interno20_Cuantity_Units,legacyName,ProcessTime
50ab11c1-4191-4e9a-a608-78d35dec7230,215cfda7-e6ad-4df9-bd9c-1d3ec25c362d,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":0,""pIB"":null,""vCMP"":0,""pCMPInicial"":0.35,""pCMPReal"":null,""PPVii"":0}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-01-16,,,,,,,,,,,,,,,,,,,,,1335a840-0102-4f70-904e-0709b8d5cd96,"{""metric"":{""cuantity"":""1"",""units"":null}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Club colombia,
52bd9ee4-ac6f-4997-b266-ea61e3858647,27d110b0-b685-42eb-aa68-f1aac6115ceb,"{""porcion"":1,""cantidad"":1,""unidades"":""pax""}","{""vIB"":6523,""pIB"":0.53,""vCMP"":3512,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":10838}","Colocar la arepa con guacamole, chorizo y pico de gallo en un plato decorado con cilantro.",Alejandro,Melisa,Asegurarse de que el guacamole esté bien macerado para una textura suave.,El chorizo debe estar bien dorado pero no seco.,,,,,,,,,2025-01-16,Cortar el tomate sin semillas en brunoise de 5 mm y reservar.,Picar la cebolla cabezona en brunoise de 5 mm y reservar.,"Tomar la cebolla y el tomate picados y aderezar con limón, sal y cilantro finamente picado para hacer pico de gallo.",Tostar la arepa.,Sofreír en la plancha el chorizo sin piel hasta que dore.,"Organizar sobre la arepa: primero el guacamole, luego la carne del chorizo y por último el pico de gallo.",Decorar con cilantro macho.,,,,,,,,,,,,,,ac1918d6-3a8c-48fc-a086-a138ece6230c,"{""metric"":{""cuantity"":1.5,""units"":""und""}}",80881b71-9886-4c57-b136-f2e0ff70fcde,"{""metric"":{""cuantity"":15,""units"":""gr""}}",ae87e7d4-ad0a-4d3d-b0bd-9705a3279b85,"{""metric"":{""cuantity"":0.5,""units"":""und""}}",818e1345-bc56-4211-b881-9c847d5040d5,"{""metric"":{""cuantity"":1,""units"":""srv""}}",c68e02b0-6f86-409b-b92f-6b9389f98c79,"{""metric"":{""cuantity"":""15"",""units"":""gr""}}",ae87e7d4-ad0a-4d3d-b0bd-9705a3279b85,"{""metric"":{""cuantity"":0.5,""units"":""und""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Limon""}",818e1345-bc56-4211-b881-9c847d5040d5,"{""metric"":{""cuantity"":1,""units"":""srv""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Aguacate""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chorizo y Mote,
55b9f6c5-3091-4ad7-88f3-2465ff080a7d,205c9730-8e4b-4d57-a077-329daacb0399,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":2051,""pIB"":0.24,""vCMP"":4785,""pCMPInicial"":0.7,""pCMPReal"":0.65,""PPVii"":7382,""costoTiempo"":0}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-03-11,,,,,,,,,,,,,,,,,,,,,2f3cc28d-9019-4ba7-9790-24ef23dc849a,"{""metric"":{""cuantity"":""1"",""units"":""un""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palito de Queso,
57f54f7d-949c-4e7d-bdb0-e42633b115da,e75e5906-4eb0-4f0a-91d4-5e5688a6278c,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":null,""pIB"":null,""vCMP"":6970,""pCMPInicial"":0.4,""pCMPReal"":0.37,""PPVii"":18819,""costoTiempo"":null}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64b3992f-e9a3-419d-970f-2ec9d1c3c5b2,"{""metric"":{""cuantity"":""0.125"",""units"":""un""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarta Basca,
60f5928f-6218-459e-a024-ef2ae4ca4e1e,d22d532e-df54-4401-908e-117c96b70e38,"{""porcion"":1,""cantidad"":190,""unidades"":""ml""}","{""vIB"":2604,""pIB"":0.33,""vCMP"":2235,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":6897,""costoTiempo"":1547.2500000000002}",Taza amarilla o azul con plato.,Alejandro,Melisa,"Antes de agregar el café a la canasta del portafiltros, el portafiltros debe estar limpio y seco.","Al tampear, adoptar una postura óptima, con la muñeca recta y el codo formando 90 grados.","La caída del espresso debe ser lenta y constante, asemejándose a una cola de ratón.","La crema debe ser sedosa, ligera y brillante, con sabores balanceados y aroma suave y dulce.",,,,,,,2025-08-21,"Purgar la taza con un poco de agua y en caso de querer un cappuccino extra caliente, llenar toda la taza con agua y descartar posteriormente.",Extraer el espresso doble en una taza pequeña.,"En la jarra espumadora verter 140ml de leche y texturizar con buena cantidad de aire, asegurándose de que esté homogénea.","Verter cuidadosamente la leche en el café, manteniendo un buen color en el vertido. Arte latte opcional.",,,,,,,,,,,,,,,,,789b3603-5bac-4a97-9afa-9a57a4cf42ff,"{""metric"":{""cuantity"":""18"",""units"":""gr""}}",7b9e1e0b-d5d4-4853-8142-44b520be00c2,"{""metric"":{""cuantity"":""190"",""units"":""ml""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capuchino,5
63c583d3-b920-4700-b53a-7cabd79cf4a1,ee77f9b7-fdea-441b-b94b-acac5201ec17,"{""porcion"":120,""cantidad"":1,""unidades"":""pax""}",,Colocar los pedazos de arepa solapados en el plato junto con el acompañante correspondiente. Para los dos quesos: Acompañar con hogao caliente. Toque final: Agregar puerro crocante sobre los huevos antes de servir.,Alejandro,Melisa,Asegurarse de que las claras estén bien cocidas sin sobrecocinar las yemas.,Agregar puerro crocante sobre los huevos para un toque crujiente.,El queso mozzarella debe estar bien derretido.,,,,,,,,2024-09-05,"Sacar la arepa del congelador: Colocar la arepa en la parrilla de la estufa de gas, asegurándose de que esté limpia de aceite para evitar ahumar el espacio. Cocinar a fuego medio-alto por unos minutos de cada lado.",Preparación de los huevos revueltos con adiciones: Precalentar la paila (sartén) libre de agua para evitar salpicaduras. Añadir aceite o mantequilla.,Huevos dos quesos: Agregar queso crema y queso mozzarella después de añadir los huevos al aceite.,"En un recipiente más alto que ancho, con la espátula que se usará en la cocción, batir los dos huevos vigorosamente en el mismo sentido hasta obtener una mezcla homogénea pero con pequeñas partes de yema y clara aún visibles.",Agregar sal y pimienta al gusto y revolver nuevamente.,"Cocinar los huevos: Verter la mezcla en la paila o plancha precalentada y engrasada. Dejar cocinar unos segundos y, con la espátula, hacer movimientos envolventes para crear coágulos grandes. Después de 30 segundos, retirar del fuego y usar el calor residual para terminar la cocción. Si es necesario, devolver al fuego por unos segundos según las preferencias del cliente.","Preparar la arepa: Agregar mantequilla y sal a una cara de la arepa. Cortar la arepa en 3 pedazos desde el centro hacia los bordes, usando un cuchillo afilado sobre una tabla.",,,,,,,,,,,,,,,,2124a1a6-35b1-4440-9703-5c125181e6ad,"{""metric"":{""cuantity"":20,""units"":""ml""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Queso Crema""}",1d70ef99-118d-4e6b-86f6-d11ca096be9d,"{""metric"":{""cuantity"":1,""units"":""un""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Queso Tajado Mozeralla""}",,,,,,,746d4f86-bde8-46a7-a582-e6dc4d4b38e4,"{""metric"":{""cuantity"":1,""units"":""cubo""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Mantequilla""}",a9a36935-b223-40de-9c3f-6154a00ad053,"{""metric"":{""cuantity"":5,""units"":""gr""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Quesito""}",c31a9142-dea7-4422-b687-7dcc1e463b43,"{""metric"":{""cuantity"":1,""units"":""und""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Arepa""}",,,d57df22f-13ef-4724-bc85-3fe68caca757,"{""metric"":{""cuantity"":5,""units"":""gr""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Puerro Crocante""}",ba61c4e0-54cb-4b6e-a892-ac964e518c80,"{""metric"":{""cuantity"":10,""units"":""gr""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Aceite vegetal de soya""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c090a7ed-c177-4906-901f-1de7a7a89ed6,"{""metric"":{""cuantity"":5,""units"":""gr""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Hogao""}",,,,,,,,,,,,,,,,,,,,,Huevos revueltos 2 quesos,
644c2747-4853-4bd2-92d1-7901800bfd50,cfdf9080-b0a1-443b-a77a-e11c254aca1a,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}",,,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Madre Monte,
6decaecd-16eb-413f-a3bb-6630838581b0,47a84533-92a4-4627-87eb-4b6f396f76e9,"{""porcion"":1,""cantidad"":380,""unidades"":""ml""}","{""vIB"":4068,""pIB"":0.61,""vCMP"":1356,""pCMPInicial"":0.25,""pCMPReal"":0.23,""PPVii"":5857}",Vaso de vidrio alto con base octogonal.,NaN,NaN,El orden de los ingredientes es crucial para lograr una bebida fría con buenos aromas y lípidos de café.,,,,,,,,,,2025-01-16,Llenar el vaso con hielo hasta el tope.,Agregar el agua fría al vaso con hielo.,Añadir el espresso doble.,,,,,,,,,,,,,,,,,,503f05fa-fc9b-4618-9824-b0c4b7cf65ef,"{""metric"":{""cuantity"":""100"",""units"":""NaN""}}",789b3603-5bac-4a97-9afa-9a57a4cf42ff,"{""metric"":{""cuantity"":""14"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Americano frío,
70aa12b3-483e-4c7d-bfff-3a8b0ba53615,083ac46f-23d3-45e7-8821-1d664249982a,"{""porcion"":1,""cantidad"":260,""unidades"":""ml""}","{""vIB"":3725,""pIB"":0.49,""vCMP"":2484,""pCMPInicial"":0.4,""pCMPReal"":0.37,""PPVii"":6706,""costoTiempo"":0}",Taza grande cóncava beige.,NaN,NaN,"Para la versión caliente, agregar más agua caliente a la mezcla y servir en una taza alta recta beige con borde dorado.",,,,,,,,,,2025-03-07,"Mezclar salsa de chocolate, cocoa y agua caliente en una jarra.",Echar la base de chocolate en la taza y espumar la leche con canela.,"En la jarra espumadora, echar la leche y la pizca de canela, espumar y servir.",,,,,,,,,,,,,,,,,,a80d58f3-b569-4dc6-bd9f-1e1202f66d9e,"{""metric"":{""cuantity"":""5"",""units"":""gr""}}",baeb8e5f-fa29-43c2-9fb8-d59df7a990e5,"{""metric"":{""cuantity"":""15"",""units"":""gr""}}",7b9e1e0b-d5d4-4853-8142-44b520be00c2,"{""metric"":{""cuantity"":""220"",""units"":""ml""}}",1c380f12-f343-4cca-b6a0-f2622f478ce4,"{""metric"":{""cuantity"":""0.25"",""units"":""gr""}}",d34b6662-32fe-4168-a4a4-458bbfc477a8,"{""metric"":{""cuantity"":""0.25"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chocolate caliente,
71cb0064-88a1-4ea6-bc2f-be0022ddea9b,,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":null,""pIB"":null,""vCMP"":13270,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":40946,""costoTiempo"":null}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-02-21,,,,,,,,,,,,,,,,,,,,,dc8cf03b-7cdb-4909-b0b0-92e1c6b15bbf,"{""metric"":{""cuantity"":""300"",""units"":""gr""}}",946b8026-99ec-40c9-8c0d-323eaa9d601b,"{""metric"":{""cuantity"":""100"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fresas con chocolate ",
74dc2d14-84bf-493d-9565-7e41967973e1,4cc2a3e9-4c26-4bdf-b2b7-3f83efd609fc,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":-192,""pIB"":-0.24,""vCMP"":230,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":709,""costoTiempo"":618.9000000000001}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c090a7ed-c177-4906-901f-1de7a7a89ed6,"{""metric"":{""cuantity"":20,""units"":""NaN""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adición Hogao,2
751ce050-0832-4408-ba99-8b2af4ddd35c,a205c246-c8a3-4702-8329-59fb7318b79f,"{""porcion"":1,""cantidad"":""NaN"",""unidades"":""ml""}",,Taza amarilla o azul con plato.,NaN,NaN,"Para la versión caliente, agregar más agua caliente a la mezcla y servir en una taza alta recta beige con borde dorado.",,,,,,,,,,2024-08-24,Poner la bolsa de aromática en la taza.,Agregar agua caliente y subir y bajar la bolsa.,"Dejar extrayendo por 3 minutos, luego exprimir la bolsa y retirarla.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aromáticas,
79c7b41f-1ae1-4912-bde8-bda38a300643,2d21e926-b97c-4eff-ab2c-9db24cb905a9,"{""porcion"":1,""cantidad"":""NaN"",""unidades"":""NaN""}","{""vIB"":6969,""pIB"":0.53,""vCMP"":3753,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":11580,""costoTiempo"":0}",Vaso de vidrio grande doble pared.,NaN,NaN,"Primero debe servirse el helado en el vaso, de manera que el espresso derrita el helado.","En caso de usar espuma de café o vino de café, el procedimiento es el mismo.",,,,,,,,,2025-01-20,Agregar 100 g de helado de vainilla al vaso.,Dejar un pequeño agujero en el centro del helado.,Extraer un espresso doble (PREPARACIÓN PREVIA).,"Verter el espresso doble, la espuma de café o el vino de café sobre el helado.",,,,,,,,,,,,,,,,,2814aebd-7069-4d7b-b1b1-dc8da5ca518f,"{""metric"":{""cuantity"":100,""units"":""g""}}",789b3603-5bac-4a97-9afa-9a57a4cf42ff,"{""metric"":{""cuantity"":""14"",""units"":""gr""}}",7b9e1e0b-d5d4-4853-8142-44b520be00c2,"{""metric"":{""cuantity"":""1"",""units"":""ml""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Affogato con vino de café,
7cc069a9-1eb9-4328-aca1-9e94dad52d3e,acb03a26-f7bf-41ac-8632-17f302dbe4f7,"{""porcion"":1,""cantidad"":""0"",""unidades"":""ml""}","{""vIB"":-121,""pIB"":-0.05,""vCMP"":744,""pCMPInicial"":0.4,""pCMPReal"":0.37,""PPVii"":2009,""costoTiempo"":1237.8000000000002}","Taza alta recta beige, con una cucharita.",NaN,NaN,"Para la versión caliente, agregar más agua caliente a la mezcla y servir en una taza alta recta beige con borde dorado.",,,,,,,,,,2025-07-29,"En la taza blanca de 210 ml, poner la bolsa de aromática y los frutos macerados o deshidratados , y agregar el agua caliente ","Se recomienda usar la tetera para verter el agua en la taza, y evitar  salpicaduras ","Agitar la mezcla para homogeneizar la bebida, servir con un plato blanco según foto ",,,,,,,,,,,,,,,,,,a4421b45-b37f-4257-88df-9ff23232b3ea,"{""metric"":{""cuantity"":""1"",""units"":""un""}}",287ed2a7-cd85-4b7d-a3a1-745d5da074aa,"{""metric"":{""cuantity"":""20"",""units"":""NaN""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infusiones,4
8d9aad32-242c-4809-854d-fb92d4e2d939,d4d5ff7d-9f00-4199-b9b7-cab08bc3d6d4,"{""porcion"":1,""cantidad"":380,""unidades"":""ml""}","{""vIB"":1040,""pIB"":0.53,""vCMP"":560,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":1728}",Vaso de vidrio alto octogonal.,NaN,NaN,Preguntar al cliente si desea azúcar o endulzante antes de preparar el jugo.,,,,,,,,,,2025-01-16,Tomar 2 unidades de la pulpa de fruta seleccionada.,Agregar el agua y licuar.,Colar el jugo para retirar impurezas.,Servir el jugo en un vaso con hielo hasta la mitad.,,,,,,,,,,,,,,,,,ebfef608-1e9f-4229-9c1f-ec7d8d790594,"{""metric"":{""cuantity"":20,""units"":""g""}}",503f05fa-fc9b-4618-9824-b0c4b7cf65ef,"{""metric"":{""cuantity"":180,""units"":""g""}}",287ed2a7-cd85-4b7d-a3a1-745d5da074aa,"{""metric"":{""cuantity"":""50"",""units"":""NaN""}}",503f05fa-fc9b-4618-9824-b0c4b7cf65ef,"{""metric"":{""cuantity"":180,""units"":""g""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Hielo""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jugos de frutas,
937f7e47-ad61-4fc8-a6b6-a768428bd0d1,6dc204f5-e399-4d54-9a1c-0d88a11c65b4,"{""porcion"":""1"",""cantidad"":""380"",""unidades"":""ml""}","{""vIB"":null,""pIB"":null,""vCMP"":513874,""pCMPInicial"":0.4,""pCMPReal"":0.37,""PPVii"":1387461,""costoTiempo"":null}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-01-20,Agregar 10 g del saborizante seleccionado (FRUTOS ROJOS / LIMON-ROMERO / NARANJA-PANELA) en el fondo del vaso,Con ayuda de una cuchara esparcir el saborizante indicado por las paredes internas del vaso.,Verter hielo hasta el tope del vaso.,Verter la cantidad de soda indicada (verificando que no se rebase el vaso).,Verter 20 gr restante del saborizante seleccionado.,,,,,,,,,,,,,,,,,,d519abaa-ff80-407e-9a7c-56c2e6127016,"{""metric"":{""cuantity"":""200"",""units"":""ml""}}",503f05fa-fc9b-4618-9824-b0c4b7cf65ef,"{""metric"":{""cuantity"":""180"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6dc8ba-0218-4467-b5ac-7d921ad4bf71,"{""metric"":{""cuantity"":""10"",""units"":""ml""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soda naranja & panela,
97768433-00ab-4948-854f-6e7d45f8925d,61116301-6ab8-4092-a4f8-db91adb1bd05,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":null,""pIB"":null,""vCMP"":23556,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":72686,""costoTiempo"":null}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-09-22,,,,,,,,,,,,,,,,,,,,,0a21d35a-695a-4be0-9afd-17354327fb27,"{""metric"":{""cuantity"":""12"",""units"":""un""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tostadas francesas,
9b99834b-60d5-457c-9d9f-14e548262f87,7daac8c0-9850-4fa0-8b78-1119073f752d,"{""porcion"":280,""cantidad"":280,""unidades"":""gm""}",,"[{""orden"":0,""proceso"":""Servir en plato hondo el calentado en el centro.""},{""orden"":1,""proceso"":""Ubicar la arepa a un costado, cortada por la mitad.""},{""orden"":2,""proceso"":""Colocar el huevo frito sobre el centro del calentado con un poco de sal.""},{""orden"":3,""proceso"":""Poner los platanitos fritos sobre el huevo y decorar con cilantro macho.""}]",Alejandro,Melisa,El plátano debe estar bien dorado para resaltar el sabor.,Servir inmediatamente para mantener la frescura de los ingredientes.,,,,,,,,,2024-09-05,Precalentar una sartén y agregar el hogao y la mantequilla.,Agregar el arroz con el fríjol y mezclar con una espátula.,Fritar el huevo con un poco de mantequilla.,Fritar el plátano en cubos de un centímetro.,,,,,,,,,,,,,,,,,1c05cd48-f587-4f8b-9381-8b1383d1c2fd,"{""metric"":{""cuantity"":150,""units"":""gr""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Arroz Blanco Crudo""}",9722df04-a999-4b7d-9512-79ea86804f76,"{""metric"":{""cuantity"":100,""units"":""gr""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Frijol Verde desgranado""}",,,746d4f86-bde8-46a7-a582-e6dc4d4b38e4,"{""metric"":{""cuantity"":10,""units"":""gr""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Mantequilla""}",,,,,e885259a-746a-41b0-8354-5b72f9a837b5,"{""metric"":{""cuantity"":1,""units"":""und""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Huevo""}",c31a9142-dea7-4422-b687-7dcc1e463b43,"{""metric"":{""cuantity"":1,""units"":""und""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Arepa""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c090a7ed-c177-4906-901f-1de7a7a89ed6,"{""metric"":{""cuantity"":30,""units"":""ml""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Hogao""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calentao,
a2dd8bef-8e45-4a0c-a957-672bbe5f6ae8,056cf3b1-c18d-439b-b05d-74e583525903,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":10769,""pIB"":0.48,""vCMP"":7484,""pCMPInicial"":0.41,""pCMPReal"":0.38,""PPVii"":19714}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-10-01,"tostar el pan , agregando  agua antes de poner al horno

tajadas de aprox 1 cm","hacer el pollo a la plancha , previamente aliñado con pimienta , sal y sazonador completo",En uno de los panes poner mayo ajo y en el otro pesto ( o albahaca),"Cortar 4 rodajas de tomate y aliñarlas con albahaca en polvo, orégano, sal y pimienta.","apilar en el siguiente orden,  

PAN
MAYO 
AJO 
POLLO
TOMATE
PESTO 
PAN",servir cortando en diagonal y acompañados de nachos si hay disponibles,,,,,,,,,,,,,,,,"{""metric"":{""cuantity"":""1"",""units"":""un""}}",a5690e68-dc0a-433e-b089-4b0528e02dcb,"{""metric"":{""cuantity"":""100"",""units"":""gr""}}",a6d61552-9c57-4bca-8d47-d3af20082478,"{""metric"":{""cuantity"":""20"",""units"":""gr""}}",80881b71-9886-4c57-b136-f2e0ff70fcde,"{""metric"":{""cuantity"":""80"",""units"":""gr""}}",80881b71-9886-4c57-b136-f2e0ff70fcde,"{""metric"":{""cuantity"":""50"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629627f-021d-474b-a8f9-9c100f8e9445,"{""metric"":{""cuantity"":""20"",""units"":""gr""}}",2629627f-021d-474b-a8f9-9c100f8e9445,"{""metric"":{""cuantity"":""20"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sánduche de pollo ",
